step,p,reward_timestamp,mean_reward,mean_r_pub,mean_r_pri,learning_rate,update_timestamp,update_seconds,kl
2535,40,2026-08-15T20:19:39.361+08:00,0.218015,0.218015,0.014113,2.818607e-06,2026-08-15T20:19:47.500+08:00,8.134,1.1844396591186523
2536,40,2026-08-15T20:19:53.688+08:00,0.187619,0.285318,0.099306,2.818607e-06,2026-08-15T20:20:01.839+08:00,8.145,1.0764120817184448
2537,40,2026-08-15T20:20:08.036+08:00,0.11446,0.18299,0.054167,2.818607e-06,2026-08-15T20:20:16.190+08:00,8.148,0.6297835111618042
2538,40,2026-08-15T20:20:22.474+08:00,0.187149,0.312149,0.05,2.818607e-06,2026-08-15T20:20:30.626+08:00,8.144,1.7011942863464355
2539,40,2026-08-15T20:20:36.946+08:00,0.042278,0.091369,0.05,2.818607e-06,2026-08-15T20:20:45.105+08:00,8.152,1.578850269317627
2540,40,2026-08-15T20:20:51.178+08:00,0.038205,0.152778,0.129167,2.818607e-06,2026-08-15T20:20:59.338+08:00,8.154,1.043219804763794
2541,40,2026-08-15T20:21:05.573+08:00,0.23468,0.248564,0.025,2.7904209e-06,2026-08-15T20:21:13.720+08:00,8.141,1.7640234231948853
2542,40,2026-08-15T20:21:20.355+08:00,0.242088,0.262921,0.0625,2.7904209e-06,2026-08-15T20:21:28.490+08:00,8.129,0.3852347433567047
2543,40,2026-08-15T20:21:34.643+08:00,0.10241,0.10241,0.001736,2.7904209e-06,2026-08-15T20:21:42.786+08:00,8.137,2.035261392593384
2544,40,2026-08-15T20:21:48.826+08:00,0.105285,0.250844,0.059524,2.7904209e-06,2026-08-15T20:21:56.974+08:00,8.142,2.0897629261016846
2545,40,2026-08-15T20:22:03.038+08:00,0.095136,0.224303,0.091667,2.7904209e-06,2026-08-15T20:22:11.184+08:00,8.141,0.663856029510498
2546,40,2026-08-15T20:22:17.254+08:00,0.177579,0.318651,0.166667,2.7904209e-06,2026-08-15T20:22:25.399+08:00,8.139,-1.013001799583435
2547,40,2026-08-15T20:22:31.559+08:00,0.123003,0.17408,0.079241,2.7904209e-06,2026-08-15T20:22:39.711+08:00,8.147,1.8020029067993164
2548,40,2026-08-15T20:22:45.800+08:00,0.077797,0.110565,0.047287,2.7904209e-06,2026-08-15T20:22:53.957+08:00,8.152,-0.11979037523269653
2549,40,2026-08-15T20:23:00.016+08:00,0.107715,0.201835,0.152412,2.7904209e-06,2026-08-15T20:23:08.147+08:00,8.125,-0.5953801870346069
2550,40,2026-08-15T20:23:14.178+08:00,0.056318,0.269001,0.177083,2.7904209e-06,2026-08-15T20:23:22.324+08:00,8.141,0.3444198668003082
2551,40,2026-08-15T20:23:28.402+08:00,0.161252,0.28684,0.064024,2.7904209e-06,2026-08-15T20:23:36.544+08:00,8.137,-0.43105563521385193
2552,40,2026-08-15T20:23:42.562+08:00,0.144766,0.273355,0.090625,2.7904209e-06,2026-08-15T20:23:50.713+08:00,8.146,0.788260817527771
2553,40,2026-08-15T20:23:56.804+08:00,0.08112,0.201651,0.078045,2.7904209e-06,2026-08-15T20:24:04.945+08:00,8.135,1.8235595226287842
2554,40,2026-08-15T20:24:11.039+08:00,0.077971,0.084219,0.031579,2.7904209e-06,2026-08-15T20:24:19.188+08:00,8.143,0.8935717344284058
2555,40,2026-08-15T20:24:25.258+08:00,0.061525,0.123437,0.059152,2.7904209e-06,2026-08-15T20:24:33.409+08:00,8.146,1.3875534534454346
2556,40,2026-08-15T20:24:39.603+08:00,0.085567,0.254396,0.1875,2.7904209e-06,2026-08-15T20:24:47.742+08:00,8.133,1.111609697341919
2557,40,2026-08-15T20:24:53.980+08:00,0.163073,0.18404,0.033533,2.7904209e-06,2026-08-15T20:25:02.128+08:00,8.142,1.1321367025375366
2558,40,2026-08-15T20:25:08.324+08:00,0.077724,0.202682,0.025,2.7904209e-06,2026-08-15T20:25:16.476+08:00,8.146,3.44832181930542
2559,40,2026-08-15T20:25:22.541+08:00,0.153317,0.190086,0.096857,2.7904209e-06,2026-08-15T20:25:30.685+08:00,8.138,0.39390096068382263
2560,40,2026-08-15T20:25:36.815+08:00,0.138733,0.14304,0.022727,2.7904209e-06,2026-08-15T20:25:44.971+08:00,8.15,1.0015113353729248
2561,40,2026-08-15T20:25:51.082+08:00,0.169841,0.253175,0.104167,2.7625167e-06,2026-08-15T20:25:59.236+08:00,8.148,2.6880950927734375
2562,40,2026-08-15T20:26:05.371+08:00,0.211014,0.342955,0.13125,2.7625167e-06,2026-08-15T20:26:13.499+08:00,8.123,1.8076801300048828
2563,40,2026-08-15T20:26:19.592+08:00,0.132751,0.183346,0.104167,2.7625167e-06,2026-08-15T20:26:27.751+08:00,8.153,3.7545218467712402
2564,40,2026-08-15T20:26:33.964+08:00,0.226515,0.384498,0.125,2.7625167e-06,2026-08-15T20:26:42.117+08:00,8.147,0.3526739776134491
2565,40,2026-08-15T20:26:48.301+08:00,0.138781,0.239009,0.109539,2.7625167e-06,2026-08-15T20:26:56.454+08:00,8.148,1.4388799667358398
2566,40,2026-08-15T20:27:02.650+08:00,0.25257,0.298701,0.104167,2.7625167e-06,2026-08-15T20:27:10.790+08:00,8.134,0.6725589036941528
2567,40,2026-08-15T20:27:16.937+08:00,0.101416,0.221407,0.105114,2.7625167e-06,2026-08-15T20:27:25.085+08:00,8.143,1.9315876960754395
2568,40,2026-08-15T20:27:31.194+08:00,0.141531,0.219439,0.076996,2.7625167e-06,2026-08-15T20:27:39.344+08:00,8.146,3.826794147491455
2569,40,2026-08-15T20:27:45.450+08:00,0.095183,0.109072,0.035714,2.7625167e-06,2026-08-15T20:27:53.585+08:00,8.129,0.4818395972251892
2570,40,2026-08-15T20:27:59.705+08:00,0.131362,0.2284,0.084821,2.7625167e-06,2026-08-15T20:28:07.858+08:00,8.147,-1.1734473705291748
2571,40,2026-08-15T20:28:13.939+08:00,0.194477,0.194477,0.0,2.7625167e-06,2026-08-15T20:28:22.104+08:00,8.14,1.86538827419281
2572,40,2026-08-15T20:28:28.259+08:00,0.107054,0.149286,0.11152,2.7625167e-06,2026-08-15T20:28:36.414+08:00,8.15,2.1798362731933594
2573,40,2026-08-15T20:28:42.553+08:00,0.060794,0.164959,0.09375,2.7625167e-06,2026-08-15T20:28:50.702+08:00,8.144,1.4784618616104126
2574,40,2026-08-15T20:28:56.799+08:00,0.053527,0.25712,0.139583,2.7625167e-06,2026-08-15T20:29:04.955+08:00,8.151,1.7940784692764282
2575,40,2026-08-15T20:29:11.082+08:00,0.111524,0.182952,0.035714,2.7625167e-06,2026-08-15T20:29:19.229+08:00,8.141,0.2163529396057129
2576,40,2026-08-15T20:29:25.275+08:00,0.161673,0.27796,0.085764,2.7625167e-06,2026-08-15T20:29:33.422+08:00,8.142,1.7334200143814087
2577,40,2026-08-15T20:29:39.927+08:00,0.202348,0.202348,0.013889,2.7625167e-06,2026-08-15T20:29:48.065+08:00,8.132,2.0724947452545166
2578,40,2026-08-15T20:29:54.129+08:00,0.084256,0.147657,0.087798,2.7625167e-06,2026-08-15T20:30:02.281+08:00,8.146,1.2369364500045776
2579,40,2026-08-15T20:30:08.430+08:00,0.094396,0.094396,0.0,2.7625167e-06,2026-08-15T20:30:16.582+08:00,8.147,3.5098867416381836
2580,40,2026-08-15T20:30:22.691+08:00,0.23066,0.23557,0.008929,2.7625167e-06,2026-08-15T20:30:30.850+08:00,8.154,0.9934373497962952
2581,40,2026-08-15T20:30:36.905+08:00,0.088668,0.137753,0.0125,2.7348915e-06,2026-08-15T20:30:45.056+08:00,8.145,1.0710757970809937
2582,40,2026-08-15T20:30:51.284+08:00,0.104126,0.104126,0.01505,2.7348915e-06,2026-08-15T20:30:59.439+08:00,8.149,1.4566702842712402
2583,40,2026-08-15T20:31:05.577+08:00,0.094943,0.265575,0.215278,2.7348915e-06,2026-08-15T20:31:13.716+08:00,8.133,1.6535210609436035
2584,40,2026-08-15T20:31:19.780+08:00,0.141944,0.168056,0.071429,2.7348915e-06,2026-08-15T20:31:27.915+08:00,8.129,2.229077100753784
2585,40,2026-08-15T20:31:34.016+08:00,0.109902,0.168982,0.0875,2.7348915e-06,2026-08-15T20:31:42.158+08:00,8.135,0.9274101853370667
2586,40,2026-08-15T20:31:48.302+08:00,0.11275,0.332548,0.192308,2.7348915e-06,2026-08-15T20:31:56.435+08:00,8.127,0.9057414531707764
2587,40,2026-08-15T20:32:02.621+08:00,0.118405,0.122593,0.019935,2.7348915e-06,2026-08-15T20:32:10.771+08:00,8.145,1.2499597072601318
2588,40,2026-08-15T20:32:16.932+08:00,0.121483,0.177038,0.0625,2.7348915e-06,2026-08-15T20:32:25.061+08:00,8.12,3.0922622680664062
2589,40,2026-08-15T20:32:31.363+08:00,0.262128,0.351409,0.03125,2.7348915e-06,2026-08-15T20:32:39.507+08:00,8.138,0.19833531975746155
2590,40,2026-08-15T20:32:45.695+08:00,0.216829,0.448077,0.194293,2.7348915e-06,2026-08-15T20:32:53.846+08:00,8.145,1.4216344356536865
2591,40,2026-08-15T20:33:00.075+08:00,0.13554,0.170395,0.190476,2.7348915e-06,2026-08-15T20:33:08.235+08:00,8.154,3.0667624473571777
2592,40,2026-08-15T20:33:14.411+08:00,0.122786,0.16928,0.106399,2.7348915e-06,2026-08-15T20:33:22.554+08:00,8.137,4.307975769042969
2593,40,2026-08-15T20:33:28.615+08:00,0.043021,0.190793,0.213294,2.7348915e-06,2026-08-15T20:33:36.768+08:00,8.147,0.5998502969741821
2594,40,2026-08-15T20:33:42.799+08:00,0.132372,0.21015,0.153409,2.7348915e-06,2026-08-15T20:33:50.952+08:00,8.148,2.442852258682251
2595,40,2026-08-15T20:33:56.965+08:00,0.056621,0.253393,0.098958,2.7348915e-06,2026-08-15T20:34:05.109+08:00,8.138,2.6099207401275635
2596,40,2026-08-15T20:34:11.191+08:00,0.100119,0.140093,0.055556,2.7348915e-06,2026-08-15T20:34:19.346+08:00,8.15,5.328348159790039
2597,40,2026-08-15T20:34:25.415+08:00,0.040559,0.215027,0.246944,2.7348915e-06,2026-08-15T20:34:33.572+08:00,8.152,2.2365293502807617
2598,40,2026-08-15T20:34:39.702+08:00,0.138965,0.246152,0.058482,2.7348915e-06,2026-08-15T20:34:47.855+08:00,8.147,1.0081332921981812
2599,40,2026-08-15T20:34:53.963+08:00,0.129326,0.205831,0.0625,2.7348915e-06,2026-08-15T20:35:02.124+08:00,8.155,2.693408489227295
2600,40,2026-08-15T20:35:08.429+08:00,0.082888,0.107888,0.055102,2.7348915e-06,2026-08-15T20:35:16.590+08:00,8.155,1.8059427738189697
2601,40,2026-08-15T20:35:22.677+08:00,0.213906,0.279123,0.041667,2.7075426e-06,2026-08-15T20:35:30.817+08:00,8.136,-0.8009769916534424
2602,40,2026-08-15T20:35:36.881+08:00,0.105181,0.196753,0.097098,2.7075426e-06,2026-08-15T20:35:45.017+08:00,8.13,1.1576536893844604
2603,40,2026-08-15T20:35:51.098+08:00,0.08185,0.099708,0.041667,2.7075426e-06,2026-08-15T20:35:59.218+08:00,8.115,0.7560757398605347
2604,40,2026-08-15T20:36:05.358+08:00,0.209714,0.229193,0.047917,2.7075426e-06,2026-08-15T20:36:13.499+08:00,8.136,2.409195899963379
2605,40,2026-08-15T20:36:19.615+08:00,0.044617,0.108519,0.133929,2.7075426e-06,2026-08-15T20:36:27.777+08:00,8.156,2.9265410900115967
2606,40,2026-08-15T20:36:34.080+08:00,0.295139,0.350512,0.017857,2.7075426e-06,2026-08-15T20:36:42.203+08:00,8.117,2.823096752166748
2607,40,2026-08-15T20:36:48.545+08:00,0.071803,0.071803,0.0,2.7075426e-06,2026-08-15T20:36:56.697+08:00,8.147,0.7942788600921631
2608,40,2026-08-15T20:37:02.858+08:00,0.125001,0.235491,0.15625,2.7075426e-06,2026-08-15T20:37:11.010+08:00,8.147,-0.07527047395706177
2609,40,2026-08-15T20:37:17.201+08:00,0.026109,0.210299,0.096597,2.7075426e-06,2026-08-15T20:37:25.353+08:00,8.144,1.9301080703735352
2610,40,2026-08-15T20:37:31.449+08:00,0.179457,0.29727,0.212917,2.7075426e-06,2026-08-15T20:37:39.599+08:00,8.145,2.0168135166168213
2611,40,2026-08-15T20:37:45.640+08:00,0.15764,0.324237,0.048611,2.7075426e-06,2026-08-15T20:37:53.760+08:00,8.114,4.165457725524902
2612,40,2026-08-15T20:38:00.325+08:00,0.03049,0.193187,0.197917,2.7075426e-06,2026-08-15T20:38:08.460+08:00,8.129,0.3740512430667877
2613,40,2026-08-15T20:38:14.581+08:00,0.118639,0.184123,0.054041,2.7075426e-06,2026-08-15T20:38:22.700+08:00,8.114,4.909271240234375
2614,40,2026-08-15T20:38:28.904+08:00,0.014488,0.161154,0.284722,2.7075426e-06,2026-08-15T20:38:37.059+08:00,8.149,0.6519176363945007
2615,40,2026-08-15T20:38:43.261+08:00,0.056753,0.128505,0.064394,2.7075426e-06,2026-08-15T20:38:51.420+08:00,8.154,3.6589441299438477
2616,40,2026-08-15T20:38:57.577+08:00,0.122348,0.122348,0.0,2.7075426e-06,2026-08-15T20:39:05.729+08:00,8.146,2.7037124633789062
2617,40,2026-08-15T20:39:11.837+08:00,0.08837,0.21337,0.104167,2.7075426e-06,2026-08-15T20:39:19.976+08:00,8.133,1.1293814182281494
2618,40,2026-08-15T20:39:26.004+08:00,0.083201,0.308561,0.109513,2.7075426e-06,2026-08-15T20:39:34.138+08:00,8.128,2.389988899230957
2619,40,2026-08-15T20:39:40.267+08:00,0.107955,0.193371,0.08125,2.7075426e-06,2026-08-15T20:39:48.411+08:00,8.138,1.8764424324035645
2620,40,2026-08-15T20:39:54.533+08:00,0.107986,0.298512,0.1875,2.7075426e-06,2026-08-15T20:40:02.678+08:00,8.139,2.384943962097168
2621,40,2026-08-15T20:40:08.807+08:00,0.079419,0.235641,0.094697,2.6804672e-06,2026-08-15T20:40:16.960+08:00,8.146,1.706784963607788
2622,40,2026-08-15T20:40:23.041+08:00,0.207349,0.479938,0.129167,2.6804672e-06,2026-08-15T20:40:31.202+08:00,8.155,0.1274123191833496
2623,40,2026-08-15T20:40:37.365+08:00,0.120005,0.233997,0.086806,2.6804672e-06,2026-08-15T20:40:45.518+08:00,8.148,2.2673375606536865
2624,40,2026-08-15T20:40:51.616+08:00,0.03783,0.234349,0.214457,2.6804672e-06,2026-08-15T20:40:59.754+08:00,8.132,0.8926562070846558
2625,40,2026-08-15T20:41:05.889+08:00,0.060617,0.123117,0.056717,2.6804672e-06,2026-08-15T20:41:14.041+08:00,8.146,1.1937508583068848
2626,40,2026-08-15T20:41:20.149+08:00,0.161325,0.186988,0.03559,2.6804672e-06,2026-08-15T20:41:28.291+08:00,8.136,1.5840132236480713
2627,40,2026-08-15T20:41:34.427+08:00,0.101775,0.198928,0.054426,2.6804672e-06,2026-08-15T20:41:42.573+08:00,8.14,3.455181121826172
2628,40,2026-08-15T20:41:48.618+08:00,0.001371,0.180319,0.161706,2.6804672e-06,2026-08-15T20:41:56.790+08:00,8.147,-0.40799760818481445
2629,40,2026-08-15T20:42:02.919+08:00,0.174,0.303963,0.076389,2.6804672e-06,2026-08-15T20:42:11.051+08:00,8.126,2.2093708515167236
2630,40,2026-08-15T20:42:17.113+08:00,0.197325,0.234339,0.046205,2.6804672e-06,2026-08-15T20:42:25.248+08:00,8.129,0.8312259912490845
2631,40,2026-08-15T20:42:31.304+08:00,0.081775,0.153474,0.06118,2.6804672e-06,2026-08-15T20:42:39.461+08:00,8.151,1.281463861465454
2632,40,2026-08-15T20:42:45.530+08:00,0.074606,0.169841,0.072917,2.6804672e-06,2026-08-15T20:42:53.683+08:00,8.148,3.5420475006103516
2633,40,2026-08-15T20:42:59.733+08:00,0.06002,0.20092,0.119048,2.6804672e-06,2026-08-15T20:43:07.896+08:00,8.157,0.39474284648895264
2634,40,2026-08-15T20:43:14.181+08:00,0.108132,0.116784,0.033929,2.6804672e-06,2026-08-15T20:43:22.339+08:00,8.153,0.8988975286483765
2635,40,2026-08-15T20:43:28.450+08:00,0.160777,0.314694,0.129167,2.6804672e-06,2026-08-15T20:43:36.594+08:00,8.138,0.19250601530075073
2636,40,2026-08-15T20:43:42.730+08:00,0.11117,0.208453,0.111328,2.6804672e-06,2026-08-15T20:43:50.877+08:00,8.141,0.5063285231590271
2637,40,2026-08-15T20:43:57.009+08:00,0.069987,0.165224,0.125,2.6804672e-06,2026-08-15T20:44:05.152+08:00,8.138,-0.02710910141468048
2638,40,2026-08-15T20:44:11.367+08:00,0.104822,0.254288,0.310208,2.6804672e-06,2026-08-15T20:44:19.500+08:00,8.127,0.42283952236175537
2639,40,2026-08-15T20:44:25.612+08:00,0.045461,0.063312,0.034615,2.6804672e-06,2026-08-15T20:44:33.772+08:00,8.154,1.1496084928512573
2640,40,2026-08-15T20:44:40.050+08:00,0.000455,0.092874,0.121104,2.6804672e-06,2026-08-15T20:44:48.208+08:00,8.152,5.213040351867676
2641,40,2026-08-15T20:44:54.417+08:00,0.004568,0.159057,0.070833,2.6536625e-06,2026-08-15T20:45:02.568+08:00,8.145,0.6637865304946899
2642,40,2026-08-15T20:45:08.708+08:00,0.197641,0.326592,0.047348,2.6536625e-06,2026-08-15T20:45:16.865+08:00,8.151,3.724738597869873
2643,40,2026-08-15T20:45:22.936+08:00,0.115194,0.156723,0.049107,2.6536625e-06,2026-08-15T20:45:31.080+08:00,8.138,4.174782752990723
2644,40,2026-08-15T20:45:37.138+08:00,0.118519,0.305998,0.0875,2.6536625e-06,2026-08-15T20:45:45.287+08:00,8.144,0.15584564208984375
2645,40,2026-08-15T20:45:51.799+08:00,0.185876,0.227543,0.125,2.6536625e-06,2026-08-15T20:45:59.942+08:00,8.138,0.6535499691963196
2646,40,2026-08-15T20:46:05.983+08:00,0.058105,0.179458,0.090625,2.6536625e-06,2026-08-15T20:46:14.127+08:00,8.139,4.2854390144348145
2647,40,2026-08-15T20:46:20.177+08:00,0.082085,0.136726,0.048246,2.6536625e-06,2026-08-15T20:46:28.323+08:00,8.14,0.2624832093715668
2648,40,2026-08-15T20:46:34.398+08:00,0.084645,0.259301,0.186458,2.6536625e-06,2026-08-15T20:46:42.547+08:00,8.143,0.5417487621307373
2649,40,2026-08-15T20:46:48.661+08:00,0.15639,0.302224,0.1875,2.6536625e-06,2026-08-15T20:46:56.812+08:00,8.145,-0.17838382720947266
2650,40,2026-08-15T20:47:02.926+08:00,0.119521,0.195265,0.053378,2.6536625e-06,2026-08-15T20:47:11.059+08:00,8.127,-0.3149605989456177
2651,40,2026-08-15T20:47:17.123+08:00,0.192382,0.192382,0.005952,2.6536625e-06,2026-08-15T20:47:25.269+08:00,8.142,3.095630168914795
2652,40,2026-08-15T20:47:31.392+08:00,0.069801,0.179141,0.114183,2.6536625e-06,2026-08-15T20:47:39.525+08:00,8.127,-3.0216708183288574
2653,40,2026-08-15T20:47:45.616+08:00,0.050081,0.132238,0.108333,2.6536625e-06,2026-08-15T20:47:53.761+08:00,8.14,2.1958467960357666
2654,40,2026-08-15T20:47:59.816+08:00,0.098914,0.116771,0.03125,2.6536625e-06,2026-08-15T20:48:07.948+08:00,8.126,0.23869973421096802
2655,40,2026-08-15T20:48:14.042+08:00,0.022403,0.108659,0.128107,2.6536625e-06,2026-08-15T20:48:22.195+08:00,8.148,4.032429218292236
2656,40,2026-08-15T20:48:28.349+08:00,0.007104,0.090972,0.09875,2.6536625e-06,2026-08-15T20:48:36.506+08:00,8.152,0.7660393118858337
2657,40,2026-08-15T20:48:42.674+08:00,0.035703,0.103866,0.091964,2.6536625e-06,2026-08-15T20:48:50.832+08:00,8.152,-0.4536038637161255
2658,40,2026-08-15T20:48:56.888+08:00,0.121758,0.121758,0.008333,2.6536625e-06,2026-08-15T20:49:05.048+08:00,8.154,1.7885048389434814
2659,40,2026-08-15T20:49:11.110+08:00,0.154823,0.249003,0.081731,2.6536625e-06,2026-08-15T20:49:19.266+08:00,8.151,2.042203187942505
2660,40,2026-08-15T20:49:25.300+08:00,0.141885,0.257948,0.046875,2.6536625e-06,2026-08-15T20:49:33.440+08:00,8.134,0.11046934127807617
2661,40,2026-08-15T20:49:39.558+08:00,0.155176,0.234459,0.017857,2.6271259e-06,2026-08-15T20:49:47.706+08:00,8.142,1.466766595840454
2662,40,2026-08-15T20:49:53.762+08:00,0.099746,0.349725,0.205208,2.6271259e-06,2026-08-15T20:50:01.913+08:00,8.145,2.624419689178467
2663,40,2026-08-15T20:50:07.970+08:00,0.216071,0.341071,0.15625,2.6271259e-06,2026-08-15T20:50:16.093+08:00,8.119,2.156620502471924
2664,40,2026-08-15T20:50:22.148+08:00,0.216213,0.373355,0.1875,2.6271259e-06,2026-08-15T20:50:30.269+08:00,8.115,-1.3441438674926758
2665,40,2026-08-15T20:50:36.372+08:00,0.032413,0.100931,0.14678,2.6271259e-06,2026-08-15T20:50:44.528+08:00,8.151,0.6556137204170227
2666,40,2026-08-15T20:50:50.598+08:00,0.272482,0.346345,0.114583,2.6271259e-06,2026-08-15T20:50:58.742+08:00,8.14,0.5547788739204407
2667,40,2026-08-15T20:51:04.890+08:00,0.232589,0.232589,0.0,2.6271259e-06,2026-08-15T20:51:13.048+08:00,8.152,1.5778312683105469
2668,40,2026-08-15T20:51:19.167+08:00,0.046012,0.253977,0.104167,2.6271259e-06,2026-08-15T20:51:27.306+08:00,8.134,-0.8526656627655029
2669,40,2026-08-15T20:51:33.353+08:00,0.211175,0.299716,0.098214,2.6271259e-06,2026-08-15T20:51:41.499+08:00,8.14,1.208672046661377
2670,40,2026-08-15T20:51:47.643+08:00,0.170203,0.223773,0.035714,2.6271259e-06,2026-08-15T20:51:55.732+08:00,8.082,-1.2418774366378784
2671,40,2026-08-15T20:52:01.781+08:00,0.083611,0.10444,0.026786,2.6271259e-06,2026-08-15T20:52:09.916+08:00,8.129,-0.12733778357505798
2672,40,2026-08-15T20:52:15.957+08:00,0.147805,0.201026,0.078283,2.6271259e-06,2026-08-15T20:52:24.103+08:00,8.14,3.901736259460449
2673,40,2026-08-15T20:52:30.210+08:00,0.058087,0.345536,0.116667,2.6271259e-06,2026-08-15T20:52:38.368+08:00,8.153,-0.01118767261505127
2674,40,2026-08-15T20:52:44.469+08:00,0.173916,0.325519,0.125,2.6271259e-06,2026-08-15T20:52:52.618+08:00,8.143,1.4434373378753662
2675,40,2026-08-15T20:52:58.674+08:00,0.069007,0.251469,0.127717,2.6271259e-06,2026-08-15T20:53:06.829+08:00,8.149,2.188953399658203
2676,40,2026-08-15T20:53:12.909+08:00,0.132499,0.215558,0.03869,2.6271259e-06,2026-08-15T20:53:21.050+08:00,8.136,0.7225346565246582
2677,40,2026-08-15T20:53:27.037+08:00,0.152352,0.167957,0.020833,2.6271259e-06,2026-08-15T20:53:35.182+08:00,8.138,1.1358702182769775
2678,40,2026-08-15T20:53:41.234+08:00,0.170187,0.258191,0.24494,2.6271259e-06,2026-08-15T20:53:49.364+08:00,8.124,0.45896995067596436
2679,40,2026-08-15T20:53:55.388+08:00,0.085251,0.086907,0.023019,2.6271259e-06,2026-08-15T20:54:03.541+08:00,8.148,1.9075168371200562
2680,40,2026-08-15T20:54:10.099+08:00,0.161133,0.161133,0.0,2.6271259e-06,2026-08-15T20:54:18.242+08:00,8.137,0.9268564581871033
2681,40,2026-08-15T20:54:24.301+08:00,0.140926,0.286467,0.09871,2.6008546e-06,2026-08-15T20:54:32.448+08:00,8.141,-0.2557401657104492
2682,40,2026-08-15T20:54:38.548+08:00,0.129527,0.256895,0.208333,2.6008546e-06,2026-08-15T20:54:46.695+08:00,8.142,2.199528694152832
2683,40,2026-08-15T20:54:52.784+08:00,0.020521,0.135193,0.074853,2.6008546e-06,2026-08-15T20:55:00.943+08:00,8.153,3.2154884338378906
2684,40,2026-08-15T20:55:07.044+08:00,0.143595,0.276522,0.122024,2.6008546e-06,2026-08-15T20:55:15.199+08:00,8.149,2.126309394836426
2685,40,2026-08-15T20:55:21.360+08:00,0.041045,0.09361,0.126894,2.6008546e-06,2026-08-15T20:55:29.518+08:00,8.137,-0.11425462365150452
2686,40,2026-08-15T20:55:35.604+08:00,0.124159,0.208979,0.135417,2.6008546e-06,2026-08-15T20:55:43.753+08:00,8.143,-0.5170372724533081
2687,40,2026-08-15T20:55:49.830+08:00,0.277081,0.392948,0.114583,2.6008546e-06,2026-08-15T20:55:57.965+08:00,8.129,-0.38219404220581055
2688,40,2026-08-15T20:56:03.981+08:00,0.050064,0.237143,0.115625,2.6008546e-06,2026-08-15T20:56:12.128+08:00,8.14,1.7125015258789062
2689,40,2026-08-15T20:56:18.229+08:00,0.1942,0.19579,0.008444,2.6008546e-06,2026-08-15T20:56:26.371+08:00,8.139,0.7774567604064941
2690,40,2026-08-15T20:56:32.388+08:00,0.135163,0.25766,0.116667,2.6008546e-06,2026-08-15T20:56:40.519+08:00,8.127,-0.9681951403617859
2691,40,2026-08-15T20:56:46.655+08:00,0.10696,0.185227,0.085227,2.6008546e-06,2026-08-15T20:56:54.797+08:00,8.139,-1.4279232025146484
2692,40,2026-08-15T20:57:00.969+08:00,0.08623,0.186196,0.05,2.6008546e-06,2026-08-15T20:57:09.129+08:00,8.153,1.9539328813552856
2693,40,2026-08-15T20:57:15.471+08:00,0.266291,0.393556,0.092949,2.6008546e-06,2026-08-15T20:57:23.622+08:00,8.145,-0.28012561798095703
2694,40,2026-08-15T20:57:29.763+08:00,0.109208,0.356815,0.176282,2.6008546e-06,2026-08-15T20:57:37.886+08:00,8.117,1.3317574262619019
2695,40,2026-08-15T20:57:44.013+08:00,0.125553,0.183998,0.069697,2.6008546e-06,2026-08-15T20:57:52.154+08:00,8.136,3.536285161972046
2696,40,2026-08-15T20:57:58.296+08:00,0.151573,0.167198,0.055556,2.6008546e-06,2026-08-15T20:58:06.451+08:00,8.148,1.9739363193511963
2697,40,2026-08-15T20:58:12.579+08:00,0.102555,0.157375,0.075,2.6008546e-06,2026-08-15T20:58:20.736+08:00,8.151,2.1178526878356934
2698,40,2026-08-15T20:58:26.792+08:00,0.228838,0.30487,0.076389,2.6008546e-06,2026-08-15T20:58:34.940+08:00,8.142,1.8079184293746948
2699,40,2026-08-15T20:58:41.209+08:00,0.10281,0.128009,0.027414,2.6008546e-06,2026-08-15T20:58:49.373+08:00,8.159,0.2060876488685608
2700,40,2026-08-15T20:58:55.588+08:00,0.165859,0.165909,0.014414,2.6008546e-06,2026-08-15T20:59:03.737+08:00,8.143,1.181938886642456
2701,40,2026-08-15T20:59:10.195+08:00,0.011255,0.148848,0.149872,2.5748461e-06,2026-08-15T20:59:18.364+08:00,8.163,-0.49653613567352295
2702,40,2026-08-15T20:59:24.468+08:00,0.157828,0.225136,0.043333,2.5748461e-06,2026-08-15T20:59:32.586+08:00,8.113,-2.541106700897217
2703,40,2026-08-15T20:59:38.667+08:00,0.080295,0.172255,0.108795,2.5748461e-06,2026-08-15T20:59:46.814+08:00,8.141,2.2016382217407227
2704,40,2026-08-15T20:59:52.842+08:00,0.06862,0.133874,0.074348,2.5748461e-06,2026-08-15T21:00:00.984+08:00,8.136,1.1676864624023438
2705,40,2026-08-15T21:00:07.045+08:00,0.112875,0.29596,0.1,2.5748461e-06,2026-08-15T21:00:15.184+08:00,8.133,-0.37394845485687256
2706,40,2026-08-15T21:00:21.228+08:00,0.140541,0.254664,0.206731,2.5748461e-06,2026-08-15T21:00:29.372+08:00,8.139,-1.7375925779342651
2707,40,2026-08-15T21:00:35.502+08:00,0.065464,0.132761,0.055556,2.5748461e-06,2026-08-15T21:00:43.657+08:00,8.149,1.9497281312942505
2708,40,2026-08-15T21:00:49.790+08:00,0.163869,0.218498,0.070833,2.5748461e-06,2026-08-15T21:00:57.944+08:00,8.148,4.507708549499512
